DATE,O,H,L,C,SYM
20191009,2536.46,2577.21,2531.21,2561.96,ES
20191010,2563.46,2596.96,2524.71,2583.96,ES
20191011,2591.96,2636.96,2584.71,2613.71,ES
20191014,2610.96,2625.46,2596.71,2608.46,ES
20191015,2609.71,2646.21,2609.46,2640.71,ES
20191016,2639.46,2640.71,2627.71,2634.46,ES
20191017,2635.21,2650.96,2628.21,2640.96,ES
20191018,2640.71,2644.21,2617.96,2631.21,ES
20191021,2627.71,2650.46,2626.71,2649.46,ES
20191022,2649.46,2657.21,2631.21,2637.46,ES
20191023,2634.96,2648.96,2624.96,2648.71,ES
20191024,2648.96,2658.21,2641.71,2647.21,ES
20191025,2646.71,2669.46,2642.96,2663.21,ES
20191028,2665.96,2685.71,2665.71,2679.21,ES
20191029,2681.21,2689.21,2672.46,2678.71,ES
20191030,2679.46,2697.96,2666.21,2690.71,ES
20191031,2694.71,2694.96,2663.21,2678.71,ES
20191101,2678.96,2707.96,2675.96,2706.21,ES
20191104,2707.71,2726.71,2707.71,2718.71,ES
20191105,2719.71,2728.71,2712.71,2714.96,ES
20191106,2714.46,2720.96,2705.96,2718.46,ES
20191107,2720.21,2739.96,2713.21,2728.96,ES
20191108,2729.21,2735.46,2715.46,2733.46,ES
20191111,2733.46,2735.21,2717.46,2730.46,ES
20191112,2730.71,2744.96,2724.21,2734.96,ES
20191113,2734.21,2739.96,2718.71,2738.46,ES
20191114,2739.21,2742.71,2724.71,2739.96,ES
20191115,2739.96,2762.46,2738.71,2761.21,ES
20191118,2761.96,2770.71,2753.96,2764.71,ES
20191119,2764.46,2775.46,2755.71,2761.46,ES
20191120,2759.46,2761.46,2733.71,2751.96,ES
20191121,2740.21,2757.46,2734.21,2746.96,ES
20191122,2746.96,2757.46,2740.71,2754.46,ES
20191125,2761.96,2776.46,2759.46,2775.71,ES
20191126,2774.21,2787.96,2770.96,2786.71,ES
20191127,2786.71,2797.96,2784.71,2796.71,ES
20191129,2797.71,2797.96,2782.46,2786.71,ES
20191202,2789.21,2800.96,2753.21,2757.21,ES
20191203,2757.21,2764.71,2712.46,2733.96,ES
20191204,2734.71,2762.46,2724.71,2753.96,ES
20191205,2753.96,2767.71,2746.21,2760.71,ES
20191206,2760.71,2793.96,2759.96,2788.96,ES
20191209,2789.46,2792.46,2774.21,2777.46,ES
20191210,2776.46,2785.96,2759.21,2778.96,ES
20191211,2778.46,2787.46,2772.46,2785.96,ES
20191212,2786.96,2820.46,2780.21,2810.96,ES
20191213,2818.71,2827.96,2799.71,2814.96,ES
20191216,2819.46,2841.71,2816.71,2837.21,ES
20191217,2835.46,2842.21,2830.71,2834.96,ES
20191218,2832.46,2841.96,2831.46,2837.71,ES
20191219,2837.96,2851.96,2833.21,2849.96,ES
20191220,2851.46,2863.21,2847.21,2873.98,ES
20191223,2875.23,2882.48,2872.48,2875.48,ES
20191224,2876.48,2879.48,2870.73,2873.98,ES
20191226,2875.73,2892.98,2875.23,2892.73,ES
20191227,2890.23,2902.23,2883.73,2885.73,ES
20191230,2886.48,2892.48,2865.48,2871.73,ES
20191231,2871.48,2884.48,2861.23,2879.23,ES
20200102,2885.23,2909.98,2882.48,2907.23,ES
20200103,2909.23,2911.73,2854.98,2883.73,ES
20200106,2868.48,2897.73,2856.98,2891.73,ES
20200107,2891.73,2902.73,2874.23,2883.48,ES
20200108,2879.98,2915.98,2829.23,2908.48,ES
20200109,2909.48,2924.98,2905.98,2924.23,ES
20200110,2923.73,2935.23,2908.98,2912.98,ES
20200113,2913.98,2939.23,2913.73,2937.98,ES
20200114,2937.48,2944.98,2923.48,2936.23,ES
20200115,2935.98,2947.23,2925.98,2941.98,ES
20200116,2942.48,2966.23,2942.23,2964.73,ES
20200117,2964.98,2978.48,2964.23,2973.23,ES
20200121,2973.23,2977.98,2955.48,2967.73,ES
20200122,2969.48,2985.73,2963.48,2967.98,ES
20200123,2965.48,2975.23,2949.48,2974.23,ES
20200124,2974.73,2985.23,2928.73,2941.73,ES
20200127,2917.98,2917.98,2881.23,2887.73,ES
20200128,2887.73,2933.23,2886.98,2926.48,ES
20200129,2929.98,2940.98,2913.48,2920.73,ES
20200130,2919.73,2943.48,2887.98,2937.98,ES
20200131,2940.23,2945.73,2860.98,2872.23,ES
20200203,2870.98,2915.48,2870.23,2893.73,ES
20200204,2892.48,2953.48,2884.23,2947.73,ES
20200205,2948.48,2986.23,2936.48,2983.23,ES
20200206,2985.23,3005.98,2980.73,2993.48,ES
20200207,2997.23,2998.23,2968.98,2973.73,ES
20200210,2970.48,3001.73,2951.73,3001.23,ES
20200211,2999.23,3022.73,2997.48,3005.73,ES
20200212,3008.73,3029.73,3003.73,3028.73,ES
20200213,3029.48,3032.98,2996.73,3025.73,ES
20200214,3027.73,3036.73,3013.48,3029.23,ES
20200218,3030.48,3040.73,3003.48,3017.48,ES
20200219,3020.23,3041.98,3018.98,3035.48,ES
20200220,3039.98,3045.73,2987.48,3017.48,ES
20200221,3015.23,3017.48,2976.23,2987.48,ES
20200224,2957.23,2960.23,2861.98,2874.48,ES
20200225,2871.23,2907.73,2765.48,2780.73,ES
20200226,2786.23,2830.23,2739.23,2758.48,ES
20200227,2748.48,2765.23,2592.73,2605.23,ES
20200228,2598.23,2644.23,2501.48,2599.23,ES
20200302,2548.23,2741.48,2537.48,2713.23,ES
20200303,2725.23,2785.23,2621.23,2645.23,ES
20200304,2636.48,2777.73,2624.73,2762.98,ES
20200305,2757.48,2761.98,2644.73,2663.73,ES
20200306,2672.48,2685.23,2546.23,2612.23,ES
20200309,2564.23,2564.23,2363.23,2395.98,ES
20200310,2381.23,2532.98,2343.48,2513.98,ES
20200311,2507.73,2517.73,2350.98,2388.48,ES
20200312,2386.23,2422.23,2090.73,2117.23,ES
20200313,2077.73,2355.98,2041.73,2344.23,ES
20200316,2321.98,2323.23,2008.48,2064.48,ES
20200317,2065.48,2202.73,2013.23,2143.73,ES
20200318,2126.73,2146.23,1922.98,2062.23,ES
20200319,2062.48,2122.23,1936.23,2051.48,ES
20200320,2012.48,2160.98,1994.48,2086.21,ES
20200323,2017.96,2183.71,1971.71,2018.21,ES
20200324,2030.96,2245.46,2028.21,2235.71,ES
20200325,2240.46,2358.46,2183.71,2264.71,ES
20200326,2268.71,2423.46,2199.96,2405.71,ES
20200327,2425.46,2432.21,2302.96,2321.71,ES
20200330,2256.71,2419.46,2242.71,2408.96,ES
20200331,2410.96,2433.46,2353.46,2367.46,ES
20200401,2359.71,2359.96,2231.96,2245.71,ES
20200402,2256.71,2322.71,2222.46,2314.21,ES
20200403,2311.46,2327.21,2246.71,2280.46,ES
20200406,2282.71,2466.21,2282.46,2442.21,ES
20200407,2443.21,2547.71,2421.21,2439.71,ES
20200408,2438.21,2550.21,2418.46,2532.71,ES
20200409,2535.46,2607.21,2498.71,2577.46,ES
20200413,2608.71,2617.21,2508.71,2556.96,ES
20200414,2557.71,2643.71,2550.21,2640.71,ES
20200415,2641.46,2643.21,2548.96,2572.71,ES
20200416,2565.46,2629.21,2543.71,2585.21,ES
20200417,2660.71,2682.71,2618.71,2667.71,ES
20200420,2659.21,2673.21,2601.96,2604.21,ES
20200421,2604.71,2630.96,2514.96,2529.71,ES
20200422,2534.96,2605.71,2514.96,2586.21,ES
20200423,2588.21,2634.46,2570.46,2578.46,ES
20200424,2574.71,2632.71,2552.96,2627.21,ES
20200427,2626.71,2678.96,2610.46,2666.71,ES
20200428,2665.46,2711.21,2648.71,2664.96,ES
20200429,2668.21,2757.46,2658.46,2738.71,ES
20200430,2754.21,2762.71,2675.71,2700.21,ES
20200501,2669.21,2677.46,2609.46,2619.46,ES
20200504,2586.71,2633.46,2568.71,2622.96,ES
20200505,2624.71,2687.46,2622.21,2655.96,ES
20200506,2655.46,2683.96,2629.71,2631.21,ES
20200507,2629.71,2692.71,2620.71,2677.71,ES
20200508,2679.71,2730.71,2677.46,2726.21,ES
20200511,2718.46,2744.71,2687.46,2720.46,ES
20200512,2716.96,2736.96,2635.71,2650.21,ES
20200513,2637.46,2674.46,2583.71,2610.71,ES
20200514,2617.96,2651.46,2557.96,2644.71,ES
20200515,2643.96,2661.21,2607.21,2644.21,ES
20200518,2657.46,2762.46,2647.71,2745.71,ES
20200519,2742.71,2773.96,2711.96,2716.46,ES
20200520,2711.21,2773.46,2706.21,2766.21,ES
20200521,2769.96,2771.21,2730.71,2734.71,ES
20200522,2734.46,2755.21,2701.46,2750.71,ES
20200526,2746.21,2817.46,2745.21,2792.21,ES
20200527,2791.71,2837.21,2763.21,2833.21,ES
20200528,2832.71,2863.21,2817.21,2835.71,ES
20200529,2833.71,2855.96,2789.71,2839.71,ES
20200601,2827.46,2856.71,2805.71,2851.71,ES
20200602,2850.46,2876.71,2832.71,2874.71,ES
20200603,2875.71,2927.21,2871.96,2915.46,ES
20200604,2915.46,2924.46,2885.21,2908.21,ES
20200605,2910.96,3008.21,2904.21,2984.46,ES
20200608,2990.21,3028.96,2980.96,3025.21,ES
20200609,3025.46,3028.71,2987.71,3003.21,ES
20200610,3002.46,3024.96,2977.46,2983.71,ES
20200611,2981.46,2986.21,2793.96,2807.96,ES
20200612,2809.46,2885.46,2779.71,2832.46,ES
20200615,2790.46,2876.96,2732.71,2870.71,ES
20200616,2873.96,2965.46,2868.96,2926.46,ES
20200617,2919.71,2955.46,2902.71,2915.71,ES
20200618,2912.71,2928.21,2872.96,2906.71,ES
20200619,2905.96,2993.71,2904.46,2958.97,ES
20200622,2939.72,3013.72,2926.72,3010.22,ES
20200623,3011.22,3045.22,2959.47,3017.97,ES
20200624,3012.72,3027.97,2919.22,2948.47,ES
20200625,2946.22,2978.97,2904.47,2970.22,ES
20200626,2970.72,2981.47,2891.97,2906.47,ES
20200629,2885.72,2950.72,2882.97,2947.22,ES
20200630,2945.47,3000.72,2929.72,2989.72,ES
20200701,2984.72,3017.22,2962.22,3002.47,ES
20200702,3001.22,3055.97,2994.97,3028.47,ES
20200706,3020.72,3073.97,3020.72,3071.47,ES
20200707,3069.47,3083.47,3031.97,3035.97,ES
20200708,3034.72,3065.72,3024.97,3062.97,ES
20200709,3065.72,3070.22,3004.72,3040.47,ES
20200710,3041.72,3080.72,3010.97,3077.97,ES
20200713,3082.97,3125.72,3039.97,3047.72,ES
20200714,3049.22,3091.72,3018.47,3082.97,ES
20200715,3103.47,3132.72,3091.47,3118.97,ES
20200716,3122.72,3127.97,3087.97,3093.97,ES
20200717,3097.97,3124.72,3094.22,3113.47,ES
20200720,3113.97,3149.97,3089.72,3144.72,ES
20200721,3143.22,3172.72,3138.72,3150.72,ES
20200722,3148.72,3171.22,3126.72,3164.97,ES
20200723,3167.22,3183.97,3113.72,3126.97,ES
20200724,3129.47,3138.47,3090.97,3103.47,ES
20200727,3110.22,3134.47,3091.47,3131.72,ES
20200728,3134.47,3146.22,3107.47,3112.47,ES
20200729,3114.47,3156.47,3103.72,3151.97,ES
20200730,3156.22,3168.47,3094.47,3148.22,ES
20200731,3168.72,3173.22,3111.97,3162.97,ES
20200803,3171.47,3194.97,3154.22,3187.97,ES
20200804,3190.22,3199.97,3170.47,3199.47,ES
20200805,3200.22,3222.72,3191.47,3215.47,ES
20200806,3216.47,3244.97,3199.97,3243.72,ES
20200807,3243.22,3247.22,3221.72,3244.22,ES
20200810,3246.47,3256.72,3228.47,3252.22,ES
20200811,3249.72,3278.47,3218.97,3229.47,ES
20200812,3238.97,3281.97,3225.72,3269.47,ES
20200813,3267.22,3281.47,3256.97,3267.22,ES
20200814,3268.72,3279.97,3249.47,3260.97,ES
20200817,3265.47,3282.22,3264.22,3279.22,ES
20200818,3278.72,3290.22,3264.72,3286.47,ES
20200819,3288.22,3295.22,3264.97,3272.22,ES
20200820,3269.72,3286.47,3244.22,3280.22,ES
20200821,3282.97,3295.72,3256.22,3291.97,ES
20200824,3298.22,3328.97,3292.97,3326.97,ES
20200825,3326.47,3348.22,3321.22,3342.47,ES
20200826,3344.22,3382.97,3336.22,3379.72,ES
20200827,3378.97,3397.72,3364.22,3384.72,ES
20200828,3387.47,3408.97,3380.22,3403.97,ES
20200831,3407.97,3423.97,3389.47,3398.47,ES
20200901,3392.72,3429.47,3383.72,3426.47,ES
20200902,3428.47,3486.47,3425.72,3478.72,ES
20200903,3478.22,3485.97,3323.97,3360.97,ES
20200904,3354.22,3383.72,3247.22,3316.97,ES
20200908,3319.97,3346.47,3226.97,3234.97,ES
20200909,3214.72,3323.47,3194.97,3299.72,ES
20200910,3295.47,3323.72,3226.72,3239.97,ES
20200911,3244.72,3274.47,3208.22,3233.22,ES
20200914,3249.47,3302.22,3244.97,3281.97,ES
20200915,3278.97,3318.47,3275.47,3304.72,ES
20200916,3304.47,3329.22,3283.47,3288.97,ES
20200917,3292.22,3295.97,3219.97,3260.97,ES
20200918,3255.22,3273.72,3241.22,3253.07,ES
20200921,3251.32,3263.07,3154.57,3211.82,ES
20200922,3208.32,3246.32,3193.32,3236.07,ES
20200923,3240.57,3256.57,3157.82,3168.07,ES
20200924,3164.82,3205.07,3134.82,3174.82,ES
20200925,3180.32,3233.07,3143.32,3224.07,ES
20200928,3227.82,3288.07,3224.32,3282.82,ES
20200929,3285.57,3299.82,3253.32,3270.57,ES
20200930,3266.82,3320.82,3228.07,3288.82,ES
20201001,3281.57,3324.82,3280.07,3304.57,ES
20201002,3303.82,3312.32,3237.07,3276.07,ES
20201005,3296.82,3336.82,3283.32,3329.82,ES
20201006,3328.82,3358.57,3267.32,3290.07,ES
20201007,3274.82,3353.57,3269.07,3343.57,ES
20201008,3343.07,3384.07,3342.32,3374.32,ES
20201009,3384.07,3416.82,3382.07,3410.07,ES
20201012,3404.32,3477.82,3401.07,3469.57,ES
20201013,3470.82,3472.57,3428.32,3441.57,ES
20201014,3438.82,3460.82,3408.82,3417.82,ES
20201015,3416.07,3423.32,3368.32,3412.32,ES
20201016,3415.32,3445.32,3398.07,3399.07,ES
20201019,3407.82,3433.32,3347.57,3359.57,ES
20201020,3372.82,3406.57,3355.57,3369.07,ES
20201021,3373.82,3394.82,3357.32,3369.32,ES
20201022,3367.07,3389.82,3339.32,3386.07,ES
20201023,3392.57,3399.32,3368.32,3388.57,ES
20201026,3382.57,3383.07,3292.82,3330.32,ES
20201027,3331.07,3346.82,3305.07,3319.82,ES
20201028,3305.82,3307.07,3197.57,3200.32,ES
20201029,3215.82,3270.57,3187.07,3239.07,ES
20201030,3204.82,3233.07,3161.82,3201.57,ES
20201102,3196.82,3260.32,3180.07,3237.32,ES
20201103,3240.82,3319.57,3238.07,3298.32,ES
20201104,3299.57,3416.82,3255.82,3371.82,ES
20201105,3384.82,3459.32,3365.07,3441.57,ES
20201106,3445.57,3455.82,3393.57,3437.57,ES
20201109,3459.32,3604.82,3452.57,3480.82,ES
20201110,3486.32,3499.57,3443.32,3477.82,ES
20201111,3483.07,3513.57,3467.82,3504.82,ES
20201112,3511.32,3511.32,3449.82,3469.32,ES
20201113,3474.32,3526.82,3454.82,3518.82,ES
20201116,3523.82,3573.82,3523.32,3559.82,ES
20201117,3562.32,3566.82,3521.07,3543.57,ES
20201118,3541.32,3560.07,3493.32,3501.82,ES
20201119,3498.82,3519.57,3479.07,3516.82,ES
20201120,3496.82,3519.32,3479.57,3491.07,ES
20201123,3483.32,3524.82,3482.32,3512.82,ES
20201124,3512.82,3576.82,3512.07,3569.57,ES
20201125,3572.32,3591.82,3552.07,3564.07,ES
20201127,3567.07,3579.57,3549.57,3573.32,ES
20201130,3580.57,3588.82,3529.07,3560.07,ES
20201201,3567.82,3614.32,3562.82,3597.32,ES
20201202,3598.07,3609.57,3579.07,3604.07,ES
20201203,3607.82,3618.82,3592.07,3601.32,ES
20201204,3605.07,3636.82,3602.32,3634.82,ES
20201207,3631.57,3641.82,3609.07,3627.57,ES
20201208,3619.57,3644.82,3601.07,3638.82,ES
20201209,3644.57,3651.57,3596.32,3609.32,ES
20201210,3606.32,3618.07,3580.82,3605.32,ES
20201211,3606.82,3611.57,3565.07,3598.07,ES
20201214,3614.57,3634.82,3579.57,3583.32,ES
20201215,3589.82,3632.57,3579.57,3631.32,ES
20201216,3634.57,3648.32,3623.82,3637.57,ES
20201217,3641.32,3661.57,3636.32,3658.07,ES
20201218,3658.32,3670.07,3644.57,3663.07,ES
20201221,3675.07,3680.82,3552.82,3642.57,ES
20201222,3641.82,3651.82,3620.57,3634.07,ES
20201223,3631.07,3658.57,3607.82,3638.32,ES
20201224,3642.07,3652.82,3635.32,3651.82,ES
20201228,3638.82,3689.07,3632.82,3684.32,ES
20201229,3687.82,3704.57,3671.32,3676.82,ES
20201230,3681.32,3695.07,3673.32,3681.07,ES
20201231,3681.82,3709.82,3671.82,3705.57,ES
20210104,3705.57,3730.07,3609.32,3649.07,ES
20210105,3651.82,3686.82,3630.07,3675.07,ES
20210106,3674.32,3731.57,3642.32,3697.32,ES
20210107,3709.32,3760.82,3698.82,3752.32,ES
20210108,3754.57,3781.32,3731.82,3774.32,ES
20210111,3772.32,3777.57,3733.32,3748.82,ES
20210112,3751.07,3763.57,3724.82,3751.32,ES
20210113,3748.82,3770.32,3733.32,3760.57,ES
20210114,3765.32,3774.57,3743.07,3748.07,ES
20210115,3749.82,3754.57,3698.32,3719.07,ES
20210119,3706.82,3753.82,3697.32,3747.32,ES
20210120,3753.57,3809.32,3745.32,3801.82,ES
20210121,3798.32,3816.57,3793.32,3802.82,ES
20210122,3803.57,3805.82,3770.07,3791.07,ES
20210125,3792.32,3810.07,3745.32,3805.32,ES
20210126,3801.82,3819.07,3778.32,3799.32,ES
20210127,3802.07,3809.82,3663.32,3701.07,ES
20210128,3692.07,3780.32,3660.32,3736.07,ES
20210129,3727.07,3734.07,3642.32,3662.07,ES
20210201,3649.07,3733.82,3613.32,3722.57,ES
20210202,3721.57,3792.57,3716.82,3775.07,ES
20210203,3786.32,3800.32,3764.57,3780.32,ES
20210204,3789.57,3826.57,3768.07,3821.32,ES
20210205,3821.07,3845.07,3816.82,3837.07,ES
20210208,3845.82,3868.07,3842.32,3864.82,ES
20210209,3867.32,3870.07,3851.82,3862.32,ES
20210210,3869.07,3885.32,3835.07,3859.82,ES
20210211,3863.82,3877.32,3841.32,3868.82,ES
20210212,3862.07,3893.07,3847.07,3887.82,ES
20210216,3893.32,3916.07,3875.57,3884.57,ES
20210217,3885.82,3889.07,3853.32,3884.82,ES
20210218,3885.07,3892.82,3837.32,3866.32,ES
20210219,3867.32,3887.82,3847.07,3859.82,ES
20210222,3862.32,3871.32,3818.07,3830.32,ES
20210223,3834.82,3852.82,3761.57,3834.82,ES
20210224,3833.07,3884.57,3808.57,3879.32,ES
20210225,3880.32,3891.32,3767.07,3784.82,ES
20210226,3780.07,3815.32,3741.82,3766.02,ES
20210301,3774.07,3868.82,3769.32,3855.62,ES
20210302,3860.07,3863.32,3822.32,3824.42,ES
20210303,3824.32,3854.82,3769.82,3773.52,ES
20210304,3774.82,3799.07,3677.32,3722.42,ES
20210305,3722.32,3806.82,3685.32,3795.82,ES
20210308,3811.57,3835.57,3753.07,3776.12,ES
20210309,3788.07,3858.07,3783.07,3830.12,ES
20210310,3835.32,3873.07,3813.07,3853.32,ES
20210311,3864.57,3915.32,3849.82,3893.52,ES
20210312,3894.32,3904.32,3867.07,3899.02,ES
20210315,3902.57,3926.57,3879.07,3924.42,ES
20210316,3923.82,3937.32,3909.57,3919.22,ES
20210317,3924.32,3940.57,3892.07,3930.82,ES
20210318,3928.82,3945.57,3867.82,3873.22,ES
20210319,3880.57,3891.07,3864.82,3869.44,ES
20210322,3863.14,3914.14,3854.64,3899.64,ES
20210323,3902.89,3908.39,3860.14,3869.44,ES
20210324,3875.39,3901.14,3847.14,3850.44,ES
20210325,3852.39,3879.14,3812.89,3870.14,ES
20210326,3877.14,3937.64,3870.39,3934.44,ES
20210329,3931.89,3940.89,3898.39,3928.54,ES
20210330,3934.89,3938.14,3903.39,3917.34,ES
20210331,3919.14,3953.39,3911.14,3937.04,ES
20210401,3937.14,3984.89,3934.14,3979.54,ES
20210402,3984.14,4007.64,3982.14,3979.54,ES
20210405,3999.64,4043.39,3990.64,4037.34,ES
20210406,4039.39,4045.64,4021.89,4033.64,ES
20210407,4036.64,4045.14,4026.14,4039.54,ES
20210408,4043.89,4068.14,4042.14,4058.64,ES
20210409,4067.64,4091.14,4050.64,4089.14,ES
20210412,4083.89,4094.14,4074.14,4089.94,ES
20210413,4092.39,4109.39,4070.89,4102.44,ES
20210414,4104.39,4113.64,4082.64,4087.54,ES
20210415,4093.14,4136.14,4089.14,4132.04,ES
20210416,4132.39,4153.14,4123.89,4145.94,ES
20210419,4134.64,4144.39,4111.39,4125.14,ES
20210420,4125.89,4136.89,4080.14,4096.24,ES
20210421,4090.89,4136.89,4082.64,4134.44,ES
20210422,4127.14,4141.39,4084.89,4097.34,ES
20210423,4098.64,4156.39,4097.14,4141.14,ES
20210426,4140.39,4155.64,4133.39,4149.04,ES
20210427,4151.14,4162.14,4136.39,4148.54,ES
20210428,4149.89,4163.39,4142.39,4145.94,ES
20210429,4154.39,4180.64,4137.64,4173.04,ES
20210430,4170.39,4171.14,4136.89,4144.04,ES
20210503,4151.14,4172.14,4150.64,4155.44,ES
20210504,4153.89,4155.14,4090.14,4127.94,ES
20210505,4127.89,4149.64,4122.64,4129.54,ES
20210506,4128.39,4166.89,4110.14,4163.84,ES
20210507,4167.14,4201.89,4161.39,4194.84,ES
20210510,4196.39,4207.89,4141.64,4153.04,ES
20210511,4146.39,4155.14,4073.39,4115.84,ES
20210512,4109.64,4120.14,4020.64,4028.34,ES
20210513,4023.14,4096.39,3998.89,4076.74,ES
20210514,4082.14,4147.89,4074.89,4138.54,ES
20210517,4138.64,4148.39,4106.14,4127.44,ES
20210518,4128.64,4149.14,4081.14,4092.74,ES
20210519,4083.64,4092.64,4025.14,4081.24,ES
20210520,4077.39,4138.89,4054.14,4123.84,ES
20210521,4122.14,4154.64,4116.64,4121.44,ES
20210524,4121.14,4175.89,4112.14,4163.44,ES
20210525,4168.89,4182.39,4148.89,4155.14,ES
20210526,4157.64,4173.89,4150.14,4162.74,ES
20210527,4162.64,4181.14,4147.39,4168.64,ES
20210528,4180.89,4187.14,4170.64,4172.04,ES
20210601,4176.14,4199.64,4159.64,4168.24,ES
20210602,4168.14,4184.64,4160.39,4175.84,ES
20210603,4177.64,4182.89,4134.89,4160.94,ES
20210604,4160.39,4201.64,4146.64,4197.94,ES
20210607,4201.89,4202.14,4183.64,4195.14,ES
20210608,4197.14,4206.39,4175.39,4195.44,ES
20210609,4195.14,4204.64,4186.64,4188.24,ES
20210610,4191.89,4218.64,4176.64,4207.74,ES
20210611,4209.14,4217.39,4200.39,4215.34,ES
20210614,4217.64,4227.14,4203.14,4224.34,ES
20210615,4224.89,4237.14,4207.64,4216.24,ES
20210616,4217.64,4220.89,4170.39,4192.74,ES
20210617,4183.89,4202.14,4162.64,4191.84,ES
20210618,4195.39,4200.64,4153.39,4156.89,ES
20210621,4145.89,4223.14,4130.14,4217.19,ES
20210622,4222.64,4248.89,4209.14,4239.59,ES
20210623,4240.89,4251.64,4233.89,4234.79,ES
20210624,4237.14,4267.14,4235.14,4259.49,ES
20210625,4265.39,4280.14,4256.89,4274.69,ES
20210628,4278.39,4285.39,4267.64,4283.79,ES
20210629,4283.89,4294.39,4275.14,4285.39,ES
20210630,4288.14,4297.64,4272.64,4291.99,ES
20210701,4297.64,4315.39,4289.39,4314.19,ES
20210702,4313.14,4350.39,4311.39,4346.19,ES
20210706,4344.39,4351.39,4308.64,4337.29,ES
20210707,4331.39,4356.64,4323.64,4353.09,ES
20210708,4355.64,4355.64,4282.64,4316.29,ES
20210709,4313.64,4367.39,4296.64,4363.29,ES
20210712,4365.39,4382.64,4345.14,4379.89,ES
20210713,4380.39,4387.14,4359.89,4364.59,ES
20210714,4362.89,4387.89,4353.39,4371.09,ES
20210715,4369.89,4373.64,4335.89,4355.39,ES
20210716,4351.14,4371.39,4317.64,4321.99,ES
20210719,4323.39,4324.14,4227.39,4254.59,ES
20210720,4266.14,4332.39,4256.14,4318.99,ES
20210721,4322.14,4358.64,4313.39,4353.89,ES
20210722,4358.39,4374.89,4344.89,4362.89,ES
20210723,4374.89,4411.64,4370.64,4406.49,ES
20210726,4403.89,4420.14,4378.89,4417.69,ES
20210727,4419.14,4419.39,4368.14,4397.99,ES
20210728,4383.39,4411.14,4380.89,4397.19,ES
20210729,4397.14,4425.89,4383.89,4415.19,ES
20210730,4397.64,4408.39,4374.14,4392.89,ES
20210802,4399.89,4423.14,4380.64,4383.09,ES
20210803,4387.14,4420.39,4368.64,4418.49,ES
20210804,4413.14,4418.39,4394.64,4398.09,ES
20210805,4399.64,4426.14,4397.14,4424.99,ES
20210806,4423.64,4436.64,4419.39,4432.79,ES
20210809,4431.39,4435.39,4415.64,4429.09,ES
20210810,4430.64,4441.64,4419.89,4433.29,ES
20210811,4432.64,4446.64,4424.14,4443.99,ES
20210812,4443.39,4459.64,4433.64,4457.99,ES
20210813,4459.14,4466.64,4454.39,4465.89,ES
20210816,4459.64,4479.89,4435.89,4477.39,ES
20210817,4475.39,4475.64,4415.14,4446.99,ES
20210818,4440.14,4453.14,4384.89,4397.89,ES
20210819,4393.14,4418.14,4351.14,4404.79,ES
20210820,4407.14,4443.89,4375.14,4440.29,ES
20210823,4438.39,4489.14,4436.89,4478.89,ES
20210824,4484.39,4495.39,4480.14,4485.89,ES
20210825,4486.89,4501.39,4479.64,4496.29,ES
20210826,4497.14,4497.64,4468.39,4469.89,ES
20210827,4473.39,4513.39,4465.64,4508.99,ES
20210830,4512.14,4537.89,4504.14,4528.59,ES
20210831,4532.89,4545.64,4515.89,4523.89,ES
20210901,4531.14,4543.39,4522.64,4524.69,ES
20210902,4525.89,4547.39,4519.39,4538.59,ES
20210903,4540.14,4552.89,4522.64,4537.79,ES
20210907,4536.39,4551.39,4514.14,4522.69,ES
20210908,4520.89,4528.14,4495.39,4515.99,ES
20210909,4514.39,4532.89,4488.89,4495.69,ES
20210910,4494.64,4521.64,4459.89,4461.69,ES
20210913,4464.39,4496.14,4448.14,4472.29,ES
20210914,4478.89,4492.89,4438.39,4447.99,ES
20210915,4450.14,4490.89,4440.89,4485.09,ES
20210916,4489.39,4490.89,4446.39,4477.69,ES
20210917,4474.39,4485.89,4462.39,4467.72,ES
20210920,4457.67,4463.92,4339.67,4394.17,ES
20210921,4388.42,4441.67,4375.17,4389.17,ES
20210922,4382.42,4452.42,4367.17,4429.92,ES
20210923,4431.92,4500.92,4431.67,4483.92,ES
20210924,4484.92,4498.92,4456.67,4491.67,ES
20210927,4491.92,4517.92,4470.92,4478.92,ES
20210928,4475.67,4487.92,4380.67,4389.42,ES
20210929,4393.42,4424.67,4390.17,4395.67,ES
20210930,4405.92,4434.92,4340.17,4343.67,ES
20211001,4346.92,4411.67,4305.92,4389.67,ES
20211004,4394.92,4407.92,4313.42,4337.17,ES
20211005,4341.67,4405.67,4314.92,4379.92,ES
20211006,4379.92,4403.42,4319.67,4399.92,ES
20211007,4401.17,4467.42,4400.92,4435.92,ES
